tweet,label
@BonksMullet I always figured I had depression/anxiety issues but it wasn't until a year ago that I was diagnosed.,1
I was diagnosed with major depression and anxiety 7 years ago. #BellLetsTalk,1
"In 2013, I was diagnosed with depression, bipolar, &amp; chronic anxiety...I don't believe in mental illness though, I believe in emotions.",1
"I was diagnosed with depression ""with a capital D"" when I was 9. I've had good days &amp; bad. Good years &amp; bad. Never lose hope. #BellLetsTaIk",1
@ClaraHughes_ Thank you for what you are doing!  Depression was a taboo subject when I was diagnosed over 20 years ago #BellLetsTalk,1
"I was diagnosed w depression, anxiety, and BPD last feb. You ARE more than you're illness, it doesn't define you. #BeIILetsTalk",1
At 18 I was diagnosed with acute depression. Speaking with loved ones has helped me through my dad's recent death. #BellLetsTalk,1
"I'm able to talk about my depression now, kind of. It's been a few years since I was diagnosed.",1
"I was diagnosed with depression and anxiety about 6 months ago, talking helps #BellLetsTalk",1
"I was diagnosed with depression a few years ago. Whenever I needed help, I was lucky to have the support to get through it. #BellLetsTaIk",1
About 3 1/2 years ago I was diagnosed with panic anxiety and depression. I didn't understand and all i wanted was for it to go away...,1
I was diagnosed with depression two years ago and this is so important to me. 💜 #BellLetsTalk,1
#BellLetsTaIk because I was diagnosed with separation anxiety at 8. Depression at 14. Panic disorder at 18.,1
12 yrs ago as a young adult  I was diagnosed with #depression &amp; #anxiety I often ask myself how long I suffered as a child #BellLetsTalk,1
"I was diagnosed with bipolar, depression &amp; anxiety when I was 12. Most can't understand, but I try to remember I'm not alone. #BellLetsTalk",1
"I was diagnosed w anorexia and bulimia two years ago, then depression a year after that. You are more than your illnesses. #BellLetsTalk",1
Because two years ago I was diagnosed with clinical depression #BellLetsTaIk,1
I was diagnosed with depression around this time 5 years ago. I wouldn't be here without incredible family&amp;friends #BellLetsTalk,1
#BellLetsTalk last year I was diagnosed with depression and anxiety.,1
"I was diagnosed with depression about this time, 5 years ago. I still think I'm just being lazy, or I'm incapable. I'm not. #BellLetsTaIk",1
I was diagnosed with depression 8 years ago. I am not embarrassed or ashamed bc it's not my fault it's nothing I did to myself #BellLetsTalk,1
I was diagnosed with depression &amp; anxiety several years ago. Thankfully I had the resources to get better. You're never alone. #BellLetsTalk,1
2yrs ago I was diagnosed w/ depression. Able to fight it w/ family help. PLEASE tell doctor/family abt it. It does get better! #BellLetsTalk,1
#BellLetsTaIk about how I was diagnosed with depression at age 12.,1
I was diagnosed with postpartum depression when my son was 4 months old. It was hard asking for help. Let's end the stigma. #BellLetsTalk,1
A year ago in December I was diagnosed w/depression.Today I'm on a steady path to recovery w/almost no symptoms #ItGetsBetter #BellLetsTaIk,1
I was diagnosed with #depression at sixteen. #BellLetsTalk allows the spread of this discussion. Seek help. Talk.,1
"At 14, I was diagnosed with depression. I was suicidal and did not want to live. I'm so happy I'm still alive. #BellLetsTalk",1
"#BellLetsTaIk -a year ago I was diagnosed with depression, generalized anxiety disorder &amp; panic disorder. today,things are okay. let's talk.",1
"I was 16 when I was diagnosed with Seasonal Affective Disorder, 18 with depression, and 22 with anxiety. #BellLetsTalk",1
Earlier we had a discussion at dinner about anxiety and depression. It's been almost a year since I was diagnosed. They still don't get it.,1
"Its been 13 years already, since i was diagnosed with depression and social anxiety, and later anxiety and panic disorder #BellLetsTalk",1
Fuck. I hate bulimia. To top it off I was diagnosed with acid ref ... http://t.co/CgCoQik3CR #depression #bulimia #alone #muttr,1
"#BellLetsTalk . I was diagnosed ""depression"" in 2003. I've learned allot since. PTSD, bipolar/manic, anxiety/stress/social anxiety disorder.",1
#BellLetsTalk because my friend refused to believe me when I told her I was diagnosed with depression,1
"@space_nymphh im hypocrite then, bc i was diagnosed with depression few years back. its not, lift your spirit up.",1
"I was diagnosed with severe depression at the age of 13, alongside an anxiety disorder, and ADHD. #BellLetsTalk",1
#BellLetsTalk In November I was diagnosed with depression and now I feel much better. It was really tough and...,1
I was diagnosed with anxiety and depression when i was 8. It's still not easy. #BellLetsTalk,1
"Once in my life, I was diagnosed with depression.",1
I was diagnosed with depression in my teens and bipolar disorder as an adult. It's difficult to fight something you can't see. #BellLetsTalk,1
"I was diagnosed with major depression, had to be fast tracked through services because of how low I was and had to be put on medication.",1
"@stephenfry 
Dear Stephen,
I was diagnosed with M.E and clinical depression nearly 30yrs ago, I must have taken every pill known to man .(c)",1
I can't believe it's been 3 years since I was diagnosed with depression #3yearsOfBornToDie,1
"@RogersShelagh 24 years ago, I was diagnosed with Postpartum depression. Still medicated to this day. #BellLetsTalk",1
"12 years ago, I was diagnosed with depression. I now count that as a great day because then I could do something about it. #BellLetsTalk",1
@JessGay1995 I'm on antidepressants for anxiety and major depression. I was diagnosed 8 years ago. Definitely not food related aha.,1
@SlaughterOYT @paizuriprincess i know how a feel i was diagnosed witih mjr depression at 13 and only feel worse now at 22. life is a butt,1
But I wont judge I mean I was diagnosed with Depression and Anxiety disorder also I'd attempted suicide and I'd cut myself so its okay,1
after i was diagnosed with depression i refused to get help.. and i still am.,1
@jordrizzle boo I was diagnosed suffered depression after my mom died when I was young and was still bullied,1
"A year ago today, I was diagnosed with depression and severe anxiety. I've overcome so much and I love life again. Remember: it gets better.",1
"I was diagnosed with severe depression so @foster_dawg, you help a lot. Thank you #muchlove #fandersforlife",1
"On October 8th, 2014 I was diagnosed with depression. It's a very serious thing, but I still choose to hide it behind my fake smiles.",1
"@phanoakley yeah exactly. My crush and I talked all the time, then I was diagnosed with depression, we talked less and less, then out of+",1
"I'm sure she's a nice person, but I find Josie Long about as funny as that time I was diagnosed with depression.",1
"I was diagnosed w depression, not suka suka self declare ya.",1
"I was diagnosed with rapid cycling #bipolar 2 in 1995 at age 31. My depression is almost gone, my mania is increasing. Really! #givemeabreak",1
"First, I was diagnosed with major depression. When I manifested psychotic symptoms after being put on antidepressants, they added more drugs",1
I act too depressing? Well I was diagnosed with depression. You should really think before you speak.,1
"oh yeah I forgot to mention that yesterday during my appointment I was diagnosed with severe depression and severe anxiety, not surprising..",1
"Sometimes i wish i was diagnosed with Anorexia, other then being diagnosed with depression &amp; addicted to cutting.",1
And you wonder why I was diagnosed with depression 3 years ago. I swear you've already made me feel more worse than ever. Thanks a ton. -_-',1
@ddlovato i was diagnosed with depression and s.a.d,1
"I was diagnosed with depression and anxiety disorders 6 years ago. Its been a constant uphill battle, but I've gotten good at helping myself",1
@ptsdjedi @richleiby Yes-- if only it were that easy. I was diagnosed w/ depression and PTSD like symptoms many years ago. Drs saved me!,1
"Last time I was at the doctors I was diagnosed with depression, really don't even want to find out what's wrong with my back at this point.",1
After I was diagnosed with mild clinical depression I chose to start doing things that made my soul happy. I removed toxic friendships,1
Before I quit corporate life I was diagnosed with mild clinical depression. I earned R35k a month. I was 25yrs old. Didn't make sense to me,1
I wish there was an instant cure for depression. I was diagnosed 6 years ago &amp; am still struggling. But.. Im getting through it. Day by day.,1
@TheGabbieShow I was diagnosed with clinical depression 8 yrs ago. I take it one day at a time and so far I'm still alive.,1
I was at the therapists and I was diagnosed with several depression...,1
"@Ivan15799 I was diagnosed with OCD, depression and general anxiety disorder. I know it's a challenge. Day by day, babe",1
I was diagnosed with severe #depression and #anxiety &amp; its really hard i know. But i believe in you. You can make it. One day at a time.,1
"@rwtg251 no I was diagnosed with anxiety and depression by gp
Took me a month to get first one (non emergency) and gp contacted them",1
@lianzaoffice I was 12 when I was diagnosed with depression. 13 when my dad gave me a tatty old copy of The Outsiders. That book showed me,1
"When I was diagnosed with Clinical Depression, none of the people closest to me - friends, family - really believed the diagnosis.",1
@1YankeeGirl1 @Neither4evr I had depression and anxiety attacks! I had no reason for them. I was diagnosed with a chemical brain disorder!,1
"I was diagnosed with depression 2 years ago, ADHD when I was 10 and anorexia about a year and a half ago I'm 16 stopped eating at 13",1
@Pyrao Where did you get this? It explains my entire youth/to mid-thirties?  I was diagnosed w/ clinical depression.,1
Anonymous said: Last April I was diagnosed with depression &amp; anxiety &amp; it's a lot to do with the people I... http://t.co/UgbXd4zg5p,1
@XtremeDL that's when I realized I needed to go to therapy. Then I was diagnosed with major depression. Did I want to take meds? No,1
"@CDiabetesInfo I was diagnosed with PTSD, major depression and anxiety attacks. And food became my addiction, especially chocolate.",1
@annaclendening last year i was diagnosed with depression &amp; thought there wasnt any hope until i discovered you.,1
"Almost wish I was diagnosed with bi-polar depression, would help explain the highs and lows I experience when I have booze vs when I don't.",1
Since when ur depressed — I was diagnosed with clinical depression almost 2yrs ago http://t.co/PXwBIvzGcO,1
+ worsened. That is until Charlie decided to take me to the doctor and I was diagnosed with depression and was given a plethora of pills +,1
I'm pissed off at the fact my little cousin isn't getting the help he needs. I was diagnosed with depression at 10 and I don't want him to,1
"okay and no, i'm not just saying i feel like i have depression. i was diagnosed with it so yes, that's why i am hyper sometimes, but +",1
"""what is your issue?"" 
Um well I was diagnosed with severe depression two months ago. 
#makeaquestionawkward",1
"but like, i felt comfortable enough to tell people i was diagnosed with depression. the strangest people would open up to me",1
but this isn't something i really realized until i was diagnosed with depression and had the... idk not the courage really,1
So today I was diagnosed with anxiety and depression. Okay,1
I have bipolar II. Initially I was diagnosed as depression. But the antidepressant medicine triggered an... http://t.co/t8DdV6tEGD,1
I remember like 6 months ago I was diagnosed with depression and I never thought I'd be able to do anything with my life.,1
thinks back to when i was diagnosed with anxiety and mild depression and my mom told me to just pray when i felt nervous,1
@TheRestlessQuil I was diagnosed with severe clinical depression but then small town. Bipolar I feel. Studied psychology.,1
I was diagnosed with depression and anxiety when I was in 7th grade. So I know the signs of depression when I talk to someone,1
My name is Jennifer Moore and I was diagnosed with Depression and ADHD in 2003 when I was 19.,1
and when I was diagnosed with depression (at a young age!!) my mum was terrified I'd get schizophrenia,1
@JolvieMag Kimmi this is so cool! I was diagnosed w/ depression and social anxiety at 13. I can't wait to see what all this brings!,1
"@SparkNZ I will not speak to them when I informed spark of my new details and no one contacted me, I was diagnosed with depression",1
Lady Sings the Blues - 'I was diagnosed with clinical depression' says @TerrieWilliams. #mentalhealth http://t.co/mAs1ZnGBON,1
"@sampottorff hey my name is savannah,  A couple months back i, was diagnosed with depression but watching ur videos makes me forget thank u😀",1
And you wonder why i was diagnosed with depression,1
March 2nd would actually be the day I was diagnosed with depression and anxiety for 5 years. But really I had it for 10.,1
@ladyanne1956 I was diagnosed with depression after losing Mum &amp; Dad within 18 months of each other. Also had a lot of hassle with the,1
"http://t.co/8yIT7SKztF  I was diagnosed with clinical depression today.
what are some games to play when you're too sad to play games?",1
@Louis_Tomlinson I was diagnosed with clinical depression in 2012 and without you guys I wouldn't even be alive... literally.,1
So today I was diagnosed with depression which is a bit rubbish,1
Fucking years. They were mentally and physically violent towards me. I was diagnosed with depression.  Did I cut? No!,1
I love how my parents started to care about my state instead of getting mad @ me only after I was diagnosed with major depression. Kthanks.,1
"when I started this Twitter I thought I was doing good. as I mentioned before, I was diagnosed with major depression but I had a hold on it.",1
@lmlosingmyself same I was diagnosed over 10 years ago &amp; I think I am actually worse than ever now with depression anxiety &amp; other things.,1
"5 things about me

1. My children and my grandchildren are my world
2. I was diagnosed with bipolar depression... http://t.co/XgNBMRGJHs",1
@CannedLemons yeah i was diagnosed with ADHD/OCD when i was like 6 but about a year ago found out i also have Depression/Anxiety,1
"True! When I was diagnosed w/brain tumor, Exploring the Link Between Depression and Memory Loss http://t.co/7mUyWg8W36 via @HuffPostScience",1
@DramaLlama85 When I was diagnosed with CPTSD &amp; depression I read loads to learn all about them and treatment. Keep meaning to do the same,1
"@cumheremalik maybe you're right. you know something? i'm somewhat depressed, i was diagnosed with depression in summer",1
"8470) I was diagnosed with clinical depression but as a closeted trans woman I'm not sure how much of it,... http://t.co/fvOIMtnHQ0",1
about a year ago I was diagnosed with depression and I refused antidepressants. I decided to make life changes. I cut negative people out...,1
Then I was diagnosed with depression. There's legit a chemical imbalance in my brain that makes me depressed WHOMP WHOMP,1
"My parents got Octavius when I was diagnosed with depression 4 years ago like he's my safety blanket, my bestfriend, a reason to stay living",1
i was diagnosed with severe pre school depression,1
In this time I was diagnosed with depression and yet still got rid of it on my own. Ive come so far I have no reason to look back,1
I hate when people joke about depression. Like I was diagnosed with that shit. It's not a joke,1
@ShotsOfJackD I've lived with clinical depression since I was diagnosed at age 12. Don't pull the psychological illness card on me.,1
Guys in the time I was gone I was diagnosed with anxiety disorder and depression and I started seeing a counselor cool,1
@imqwimpy @skummelhummel I was diagnosed with clinical depression back in high school...still don't know quite what to make of it...,1
Great I was diagnosed w/ depression... Note the freaking sarcasm this sucks,1
"""Depression and anxiety aren't real, just whiny teenage girls""
Umh I was diagnosed with both and have to take medication for it...",1
"I was diagnosed with anxiety, panic disorder, depression, body dysmorphia, and bipolar disorder and then I quit therapy ha",1
3 years ago tomorrow 07/01/2012 I was diagnosed with depression,1
"I mean, I was diagnosed with severe depression, well above the clinical cut off and I have never been happier with where I am now.",1
I was diagnosed with Major Depression Disorder and Generalized Anxiey Disorder 8 years ago when I was 14. The... http://t.co/SJio6Z0dzs,1
I was diagnosed with depression just moments after I learned that the ABP in the village is closed,1
"about 2 years ago i was diagnosed with severe depression, anxiety and ADD.
around that time i started cutting myself to feel better too",1
@elw_23_ do you have PND? I was diagnosed with depression before jace was born so everyone thought I'd get PND but so far so good I think x,1
"@SnackedMovies ||Ive been there before. I was diagnosed with depression at one point, but things did get better. It takes time.",1
People swear they bipolar. They will never know that struggle like I do. I was diagnosed with bipolar depression. That shit make you...ugh,1
"I was 3 years old when I was diagnosed with depression. I've been holding on, I have my moments I admit it. But I've learned to appreciate+",1
Well thanks work! Ive been up all night worried sick.  Feel just like I did when I was diagnosed with depression. Massive step backwards,1
"If you don't mind sharing, have you ever been diagnos... — Yeah I was diagnosed with major depression and genera... http://t.co/IF983ehLS5",1
"@anne_theriault Also, I TOTALLY agree with what you wrote about panic attacks. I was diagnosed with depression a few years ago, but...",1
"“I went through a really tough time in 2012, I was diagnosed with depression. A lot of people turned away from... http://t.co/F6v7XbqPSC",1
@laurinah5H oh well I don't tell people but I was diagnosed with depression about 2 years ago and it just gets difficult sometimes but &gt;,1
2014 has been a really tough year. I was diagnosed with depression and had to start take… http://t.co/x8fyChjRVO,1
ok so many of you don't know me but 2 months ago I was Diagnosed with depression PTSD and anxiety and If it wasn't for @onedirection i don't,1
I was diagnosed with generalized anxiety disorder and severe depression.,1
"@Hippie_of_Love I really don't remember my childhood, but I was diagnosed with anxiety, depression, and bipolar disorder when I was 12.",1
@littlemissevec I had post partum depression. It was a nightmare for 5 years.  i was diagnosed bipolar after. So I sympathize.,1
"I MEAN CMON I WAS DIAGNOSED WITH DEPRESSION, PCD AF, CRIED MYSELF TO SLEEP 100+ TIMES, BULLIED THE SHIT OUT OF AND MORE. SUICIDAL YEAR.",1
2014 was the year I was diagnosed with depression but it was also the year I met amazing people and saw Gaga for the 1st time!,1
"Coming into this year I was diagnosed with depression, coming out of it I'm proud to say I am on the road to recovery😌 #Welcome2015",1
"I was diagnosed with depression, and I decided to transfer. And I could not be happier that this year is ending. May 2015 not suck ass.",1
"2014. The year I was diagnosed with depression, will not be the year I leave depressed. Get help if you can. Even fresh air works. x",1
2014 i was diagnosed with Clinic Depression it was hard to put my mind to..also been diagnosed that im bipolar..2015 better be good 😭🙏,1
I was diagnosed with depression n anxiety (I thinks going away) a girl bullied me at school and I left it,1
“@LifeCheating: How to beat winter depression: http://t.co/BcYecn9gby http://t.co/XJAH8jAgbZ” I was diagnosed with this,1
"@cmurderdagawd @BasedDFZ @BasedSexyPonder @suhDinDoNuffin &gt;maybe

i was diagnosed unofficially w severe depression 7 years ago smh",1
@squeezingstyles basically in 2013 I was diagnosed with severe depression &amp; my self harm was at its worst I decided that suicide was the,1
"this year I was diagnosed with clinical depression &amp; I've had some pretty bad times, but right now I'm the happiest I've been in a long time",1
2014 was my worst year for depression since I was diagnosed a decade ago. So it can fuck right off.,1
Donte wasn't lying about how you have to acknowledge depression. When I was diagnosed I was convinced my doctor was crazy as hell.,1
(I'm not sure if this is triggering but//trigger warning//???) last year I was diagnosed with depression and I was suicidal and saw no-,1
Anonymous said: I was diagnosed with depression earlier this year and one problem found out I have in... http://t.co/czXoo2qope,1
"And don't you dare go ""Dan might have depression"" because I was diagnosed a few months back &amp; take medication for my depression.",1
i was diagnosed w/ a social aniexty disorder and Dysthymia (chronic depression disorer) today &amp; none of my friends cared. WOW GR8 FRIENDS,1
@ddlovato I ❤️💜you so much!! You've been my inspiration since I was little!! When I was 11 I was diagnosed with depression and bipolar!,1
Nine years ago I was diagnosed with #depression. I was only fourteen. #mentalillness,1
"#HonestyHour I was diagnosed with clinical depression &amp; severe anxiety in eighth grade, but I've on my recently started getting help for it",1
"""I was diagnosed with clinical depression and prescribed paroxetine. Sex was understandably not a priority."" http://t.co/rXfEKzDFk3",1
"I have to admit i was diagnosed with depression, which is stupid because it's not a sickness that a bunch of doctors can fix with pills",1
@caIumsatl like from when I was diagnosed with depression to the strength I have now from him,1
@TrevorMoran OMG Trevor please follow me. I haven't had the best year. I was diagnosed with depression.If u follow me it would make me happy,1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-post from /r/depressi... http://t.co/DsTVq1sMbG #dataviz",1
"@PaulaGreenJones @SarahMillican75 I was diagnosed with it at 16, half a lifetime ago. You should try coupling it with depression attacks!",1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-p
http://t.co/OfyGjx13II
#dataviz http://t.co/NIvGcipGV7",1
This summer I was diagnosed with and very nearly succumbed to horribly severe anxiety and depression. #MyNHSChristmas @butNHS (1/3),1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-post from /r/depression) [OC] http://t.co/24C5eJ2iGP",1
"I was diagnosed with psychotic depression #Summer 2011, I made a graph o http://t.co/eshyZdR87M #bigData http://t.co/9PfHn9XW86",1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-post from /r/depression) [OC]... http://t.co/pM6hBCaTGk",1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-post from /r/depression) [OC... http://t.co/2tEezYZLIK",1
"I was diagnosed with psychotic depression Summer 2011, I made a graph of my GPA. (x-post from /r/depression) [OC] http://t.co/dj9Vrov8M9",1
"@werethefoxes ""I was diagnosed with depression"" is the biggest lie",1
when I was diagnosed with depression (-:-:-(:-(:-((-:,1
"about 6 months or so I was diagnosed as severly depressed. 
Depression is not fun at all.
I was always watching my 2 baby sisters and hw",1
"@ariannecruz07 you've basically just described my brain aha! 😂 I was diagnosed with severe depression and anxiety, I have less panic attacks",1
"One thing no one or not many people know about you — I was diagnosed with depression, general anxiety, and socia... http://t.co/fcN89wxueh",1
A little over a year ago I was diagnosed with postpartum depression. I finally feel like I'm coming out the other side of the storm. #PPD,1
I was diagnosed with PTSD and major depression in 1997 http://t.co/WIDdHy1ibO,1
@mkcoates I was told I had depression for 16 years before I was diagnosed with Lyme. Seems common across genders.,1
"@evilqueenss I know the feeling. Literally had no support from my ""friends"" when I was diagnosed with depression. Worst feeling.",1
💟'd the video @annaclendening I was diagnosed with manic depression @ 15 and anxiety issues last yr. I feel ya girl! Much love!! 😊,1
It's weird to think that it's been a year since I was diagnosed with depression and anxiety.,1
"@CriticalErrcr I know
I was diagnosed with bipolar depression at age eleven
I know 
it sucks
but you can beat it
I did
and you can too..",1
What could you be depressed about? You are Fab in my ... — Well I was diagnosed with depression when I was 12 &amp; ... http://t.co/UAHzl7OH83,1
I'm never forgetting the day I was diagnosed with depression.,1
"@VeniceMase Mase, I was diagnosed with Bi-Polar disorder 3 years ago...Chronic depression all my life...Was taking Celexa and Depacote...",1
I was diagnosed with seasonal #depression my junior year of undergrad. Three years later I found my mental strength. Each day is a win.,1
@zachwestt this is true because I was diagnosed with severe depression and it is a big deal,1
"I haven't told anyone on here, but I was diagnosed with severe depression a few months back...",1
@JustinMcCarter3 I was diagnosed with severe depression and Post Traumatic Stress Disorder.,1
"@bentosmile My main worry with it is, that I was diagnosed with depression when I was 9, which is what lead to the problems with my hip --",1
@rosesheart @1SweetLadyBlue @bluecat158 @AliceEvansGruff I was bullied too. For almost 5 years until I was diagnosed with depression.,1
"@jccaylen 
I was diagnosed with depression and when I watch ur video it makes me forget every thing😊 I love u so much💕💜😘",1
"@jccaylen 
I just wanted to tell u that I love u and that I love ur video because about a week ago I was diagnosed with depression",1
Well.. I was diagnosed with depression today.. Yay😔,1
@_cudlz I have it. I was diagnosed by team of doctors so that's how I know. People often think it's happy &amp; sad but it's mania &amp; depression,1
i was diagnosed with depression when my bagels wouldn't fit in my toaster,1
i was diagnosed w. depression today😕,1
"I was diagnosed with clinical depression almost a decade ago and yet there was no screening process. 

All those years wasted for no reason.",1
"@missberberry thanks, ber! I was diagnosed w depression over 10 years ago and refused medication, but i think it's time.",1
Urgh it's been 2 years since I've was diagnosed with a Sub Clinical Eating Disorder and 21/2 years since I was diagnosed with depression lol,1
I was diagnosed with #depression manic depression about 7 yrs ago. I was http://t.co/j4LS94DZjL,1
@OpTic_NaDeSHoT just figuring out you have anxiety I was diagnosed with anxiety and depression 5 years ago Stay positive think of the future,1
"Weird how before i was diagnosed with insomnia, anxiety and depression. Cod would make me mad. 
Now it calms me down. 
DAFUK!",1
@hirstydose I was diagnosed with Clinical Depression 1 yr ago.This was the 3rd bout in 3yrs. I finally accepted it and I never looked back 🌖,1
"@heymeghin I'd say I'm probably depressed too. I was diagnosed with chronic depression, but paxil didnt help and fuck anything stronger.",1
I chose to participate in #Thelinesproject because I was diagnosed with depression several years ago… http://t.co/AfdBxSP5Xd,1
@Godsmack_Music @iHeartRadio I was diagnosed with severe depression at 19 and PTSD at 31/My current age. Still makin' it happen!! #Cheers,1
"@ImNotInvisible6 I was diagnosed in 1991 with bipolar, manic depression, ADHA, and the list goes on. there are many things u can do to calm",1
"@LovingCohab shit, I just thought about it and it's been 7 years since I was diagnosed with OCD and depression. I've been on meds ever since",1
I honestly wouldn't be surprised if I was diagnosed with bipolar depression. I've been called worse,1
"@crucifixes_ and not only school but parents. I was diagnosed professionally with depression and my parents told me ""it's just a phase -",1
Almost one year since I was diagnosed with depression. Tough time for a lot of people. Remember you are loved- it gets better. #pleasetalk,1
when the office ended i was diagnosed with depression,1
@Jones96Jack my mum was bipolar and most of the women in my family have had depression. I was diagnosed with acute anxiety at 12.,1
@BeccyRider and me too I'm right there with you I don't sleep or eat or anything I was diagnosed with major depression,1
Quote found on Pinterest.  So true. Take me for example. I was diagnosed with depression. I don’t  http://t.co/MIO8xAPbES @Ashton5SOS,1
i don't really remember what it was like getting depression since i was diagnosed in second grade....,1
"@chockernjh when i was diagnosed with depression my mom asked why are you fucking kidding me,, im just sooooo done soooo done i want to+",1
Today I was diagnosed with major depression.,1
When I was diagnosed with depression I used it as an excuse to use others and fail classes. Everything got worse the minute I was diagnosed,1
I'm feeling like when I was diagnosed with depression,1
"Depression Era... #tbt
Once I was diagnosed I went from 135pds to 210pds in 2 weeks.
When you let go… http://t.co/A8r3yM9yFh",1
"Today I was diagnosed with depression, borderline personality disorder and an eating disorder",1
i was diagnosed with depression and anxiety but I have always known it was more than that so *shrug*,1
Atukunda: I saw some dentist who took me for mental check up and I was diagnosed with severe mental depression @UrbanToday #MentalHealth,1
"Okay so at my doctor's appointment I was diagnosed with PCOS, partial OCD, severe anxiety and depression GO ME",1
@Rx_Pixel @fiddlecub I'm a gamer and I was diagnosed last year with depression. More than happy to talk and share.,1
@Hello_KittysBow message me. I know the feeling. I was diagnosed with anxiety and depression 3 yrs ago but i ha always figured thats,1
@DepressionAll I was diagnosed with Depression about 4years ago I had 1to1 CBT &amp; medication CBT was supposed too be given tools so i  1 / 2,1
"At age 15 I was diagnosed with depression/anxeity/suidical, in an abusive relationship, and lost my best friend",1
today I found out that I was diagnosed with depression when I was 11 years old and no one told me #cool,1
Tomarrow will be the day tht I found out that I was diagnosed with clinical depression. I don't know how to feel about that.,1
"#Sexabusechat In my 20's I was diagnosed with #PTSD depression, dissociative disorder. worked for years in therapy. now life is awesome.",1
"I was diagnosed with bipolar disorder, depression, and anxiety disorder. Turns out I only have Dmdd. ONE medication. NOT three. Thank god😭🙏",1
"I was diagnosed with depression and social anxiety disorder
g re a t",1
"I was diagnosed with clinical depression two years ago. Even before then, I had lost interest in everything - ... http://t.co/P8gb3r9Kbw",1
"@newtmastilinski ""a few months before my ex boyfriend, he was two years ago, i was diagnosed with depression. it got better but-",1
I was diagnosed with bi polar and depression. But im more depressed than bi polar,1
ok so now I know how i was diagnosed with depression,1
@Bcskate123Ben you may suffer from depression. I didn't know I had it for years until I was diagnosed a few years ago,1
I was diagnosed with depression and anxiety when I was like 16 #thatshitisreallifepurefuckery,1
"RT acasorguk ""Mental health conditions can affect anyone - surprised when I was diagnosed with depression myself ^AH""",1
"Wanna know something scary, I was diagnosed with depression and I didn't go to therapy... and I need it. #goodnight #personal",1
Mental health conditions can affect anyone - surprised when I was diagnosed with depression myself ^AH,1
"Not to well....Doc said I was diagnosed with Clinical Major Depression. I didn't know,I'm here;'(",1
Everyone been asking me if im depressed lately ... 😔 Lol i was diagnosed with depression when i was 11.... Sooooooo,1
"@Cyr I was diagnosed with Chronic depression 4 months ago, and I never thought about it this way. Thank you 😊
http://t.co/5H2Q3a5LMP",1
"Depression, Psychosis, and Chemical Imbalance. That's what I was diagnosed with",1
"@glitter_TE_ART someone because of what they go through. I was diagnosed with anorexia for 12 years, my depression is at an all time high,",1
This time last year I had a boyfriend who loved me. This time a year before I was diagnosed with depression. This time a year before I cut.,1
I was diagnosed with depression and anxiety I can't do anything about it,1
I think the reason why I was diagnosed with clinical depression at an early age was because I suddenly realized how fucked up the world is,1
"I suspected that I had depression and ADHD long before I was diagnosed. But then, I WAS DIAGNOSED. I didn't go around saying I had it.",1
@justinsheadshot so when I was diagnosed w depression I knew no one would take that seriously either,1
I was diagnosed with severe depression yd,1
I was diagnosed with depression at a young age and I was told it was going to be something that I will never be able to swallow and conquer.,1
“@LifeCheating: Advice for depression: http://t.co/12xVO4dfIh” which could have read this when I was diagnosed with depression.,1
I was diagnosed with PTSD and depression 6 months ago.. But I've been suffering with the symptoms since June 2013.,1
Until I was diagnosed with PTSD and depression... #pt,1
"@fellurmate I was diagnosed with borderline personality disorder, and major depression 😕",1
"1/n i was diagnosed with clinical depression when i was 24'ish but my first bout was when I was 7-8. Beginning in third grade, VInny Testa",1
@ManumitOfficial no one understands it. I was diagnosed with depression in June but before that i always thought it was a case of just..,1
@Scottangus23G I was diagnosed with severe depression 5 weeks ago &amp; am on meds for it. Haven't really got much control over shit at the ..,1
"I hope everyone reads this.  I do not agree with everything in it, but it is amazing!  I was diagnosed, several... http://t.co/g8D1hHIQRA",1
my parents have an appointment with my counselor tomorrow.     my parents are gonna find out i was diagnosed with depression tomorrow.,1
"I was diagnosed with anxiety and depression this summer. I refuse to look at it as a weakness, for it is not my fault. I am not ashamed.",1
@LisaRae1023 away from work.  Better once I was diagnosed with depression/anxiety and started Zoloft.,1
"@iniallsmiles honestly, it sounds a lot like me two years ago. I was diagnosed with depression in 2012. I don't have a good connection w/ +",1
I told her and my other friend I was diagnosed with depression &amp; anxiety and friend A was encouraging me and stuff,1
"So my now ex friend is cyberbullying me...and she knows I was diagnosed with depression, and yet she is still cyberbullying me...",1
@stefanthesims --a month after we moved I was diagnosed with anxiety and depression also a small case of ocd....earlier this summer+,1
I was diagnosed with depression bc i have a math exam on tuesday,1
@MarkOwensSmile well said.I know what depression is unfortunately.I was diagnosed at my age of 17.It's a beast.U can't ever leave it behind,1
@HeavyDivider It certainly helps with depression. I lived in a basement and gamed 16 hours a day at one point. That's when I was diagnosed.,1
"""I was diagnosed with clinical depression in 4th grade""",1
"At this time a year ago I was diagnosed with depression. Although it was hard, I must say, I am beyond happy with the person I am today ☺️",1
